File hash,Reported family,Source,Report date,Report URL,IOC URL (If any)
384fa987fb32231f758c4ee3bc1008ad5ed1fb94335f0e13b646ad39c901e81a,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
49112d369ae319158d64a870fd72d91d4910cd5346ad0e03c33ee6018650d3e8,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
7cc0077c57e909d07ba751b2d397d3a8eb05bea82456d68ebc81a210d09b6cae,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
fc4b576d2128c4abbb477d8d1468b102b01ae8545ad95eaf8f8283f1a16bb53b,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
b43ab5a350763297e4eac42a0abc9ae7acc454749af87faad42599058ae38f8c,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
baa0c722bab75882e771d96e9b4050976654ac270c59998f1fed4dabd4faa8cb,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
c8304790269f92310c3769a19393f690d4f9b4f0c5dc1f017f9067aeea2e7e22,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
73edfb05ff537d798c39e0fcd29ed413b16f4947e80f21434c95f5a3d380100a,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
28a2977adbcb801addc98343ef3821f83c2911dfa8fcab171854fd9183088277,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
f978659a087d9a220ccc7b6e7df84384aaf8c42cda34fe049bf42c52deaf7920,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
220bb44b3bae993edcd0ba8e865c989ad894190e758512899a711ec064a3ee99,mirai,Kaspersky,11/28/2016,https://securelist.com/new-wave-of-mirai-attacking-home-routers/76791/,
e92e29b96317e51d16bd56a2a19500b60e7d0efe60475490fcad523ff014a3aa,mirai,Kaspersky,10/13/2016,https://securelist.com/crypy-ransomware-behind-israeli-lines/76318/,
8bd7cd1eee4594ad4886ac3f1a05273b,crypy,Kaspersky,10/13/2016,https://securelist.com/crypy-ransomware-behind-israeli-lines/76318/,
1ed3f127a0e94394ef049965bbc952ef ,crypy,Kaspersky,10/13/2016,https://securelist.com/crypy-ransomware-behind-israeli-lines/76318/,
c8799816d792e0c35f2649fa565e4ecb ,polyglot,Kaspersky,10/3/2016,https://securelist.com/polyglot-the-fake-ctb-locker/76182/,
34260178f9e3b2e769accdee56dac793,xpan,Kaspersky,9/29/2016,https://securelist.com/teamxrat-brazilian-cybercrime-meets-ransomware/76153/,
68288a9f7a6bc41c9550a417d1721321,raa,Kaspersky,9/9/2016,https://securelist.com/a-malicious-pairing-of-cryptor-and-stealer/76039/,
1de05ee1437d412cd328a6b3bd45fffc,pony,Kaspersky,9/9/2016,https://securelist.com/a-malicious-pairing-of-cryptor-and-stealer/76039/,
a802968403162f6979d72e04597b6d1f,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
c15e18aff4cdc76e99c7cb34d4782dda,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
8643e70f8c639c6a9db527285aa3bdf7,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
a6c032b192a8edef236b30f13bbff204,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
4cb6ca447c130554ff16787a56a1e278,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
bfe73de645c4d65d15228bd9a3eba1b6,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
cc891b715c4d81143491164bff23bf27,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
601f0691d03cd81d94ad7be13a10a4db,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
6e5adf6246c5f8a4d5f4f6bbfc5033b9,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
78edd93cea9bedb90e55de6d71cea9c4,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
1b84e30d4df8675dc971ccb9bee7fdf5,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
3a078d5d595b0f41ad74e1d5a05f7896,lurk,Kaspersky,6/10/2016,https://securelist.com/lurk-banker-trojan-exclusively-for-russia/75040/,
f19b2e94ddfcc7bcee9c2065ebeaa66c,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
3c434d7b73be228dfa4fb3f9367910d3,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
a67d3a0974f0941f1860cb81ebc4c37c,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
d0431e71ebe8a09f02bb858a0b9b8038,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
035484d750f13e763eae758a5f243133,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
e563e3113918a59745e98e2a425b4e81,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
a7441033925c390ddfc360b545750ff4,skimer,Kaspersky,5/17/2016,https://securelist.com/atm-infector/74772/,
3fa9130c9ec44e36e52142f3688313ff,blackenergy,Kaspersky,1/28/2016,https://securelist.com/blackenergy-apt-attacks-in-ukraine-employ-spearphishing-with-word-documents/73440/,
00c417425a73db5a315d23fac8cb353f,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
2cd0a5f1e9bcce6807e57ec8477d222a,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
38f3bed2635857dc385c5d569bbc88ac,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
5446f46d89124462ae7aca4fce420423,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
548f6b23799f9265c01feefc6d86a5d3,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
63443027d7b30ef0582778f1c11f36f3,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
6a7bff614a1c2fd2901a5bd1d878be59,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
6bebb161bc45080200a204f0a1d6fc08,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
7772ce23c23f28596145656855fd02fc,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
7946788b175e299415ad9059da03b1b2,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
7f399a3362c4a33b5a58e94b8631a3d5,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
8405aa3d86a22301ae62057d818b6b68,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
8712cea8b5e3ce0073330fd425d34416,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
8fbe990c2d493f58a2afa2b746e49c86,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
940cee0d5985960b4ed265a859a7c169,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
9d40d04d64f26a30da893b7a30da04eb,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
aae531a922d9cca9ddca3d98be09f9df,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
ac8636b6ad8f946e1d756cd4b1ed866d,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
af053352fe1a02ba8010ec7524670ed9,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
b4ddab362a20578dc6ca0bc8cc8ab986,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
baa9862b027abd61b3e19941e40b1b2d,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
c843046e54b755ec63ccb09d0a689674,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
d30cfa003ebfcd4d7c659a73a8dce11e,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
da3d900f8b090c705e8256e1193a18ec,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
dc79867623b7929fd055d94456be8ba0,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
ec010868e3e4c47239bf720738e058e3,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
efab909e4d089b8f5a73e0b363f471c1,shamoon,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
ac3c25534c076623192b9381f926ba0d,stonedrill,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
0ccc9ec82f1d44c243329014b82d3125,stonedrill,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
8e67f4c98754a2373a49eaf53425d79a,stonedrill,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
fb21f3cea1aa051ba2a45e75d46b98b8,stonedrill,Kaspersky,3/7/2017,https://media.kasperskycontenthub.com/wp-content/uploads/sites/43/2018/03/07180722/Report_Shamoon_StoneDrill_final.pdf,
c15abaf51e78ca56c0376522d699c978217bf041a3bd3c71d09193efa5717c71,supernova,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
019085a76ba7126fff22770d71bd901c325fc68ac55aa743327984e89f4b0134 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
32519b85c0b422e4656de6e6c41878e95fd95026267daab4215ee59c107d6c77 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
ac1b2b89e60707a20e9eb1ca480bc3410ead40643b386d624c5d21b47c02917c ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
c09040d35630d75dfef0f804f320f8b3d16a481071076918e9b236a321c1ea77,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
ce77d116a074dab7a22a0fd4f2c1ab475f16eec42e1ded3c0b0aa8211fe858d6 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
dab758bf98d9b36fa057a66cd0284737abf89857b73ca89280267ee7caf62f3b ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
0f5d7e6dfdd62c83eb096ba193b5ae394001bac036745495674156ead6557589 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
db9e63337dacf0c0f1baa06145fd5f1007002c63124f99180f520ac11d551420 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
eb6fab5a2964c5817fb239a7a5079cabca0a00464fb3e07155f28b0a57a2c0ed ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
abe22cf0d78836c3ea072daeaf4c5eeaf9c29b6feb597741651979fc8fbd2417,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
20e35055113dac104d2bb02d4e7e33413fae0e5a426e0eea0dfd2c1dce692fd9 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
2ade1ac8911ad6a23498230a5e119516db47f6e76687f804e2512cc9bcfda2b0 ,sunburst,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
118189f90da3788362fe85eafa555298423e21ec37f147f3bf88c61d4cd46c51 ,teardrop,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
1817a5bf9c01035bcf8a975c9f1d94b0ce7f6a200339485d8f93859f8f6d730c ,teardrop,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
b820e8a2057112d0ed73bd7995201dbed79a79e13c79d4bdad81a22f12387e07,teardrop,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
6e4050c6a2d2e5e49606d96dd2922da480f2e0c70082cc7e54449a7dc0d20f8d ,teardrop,Talos,12/14/2020,https://blog.talosintelligence.com/2020/12/solarwinds-supplychain-coverage.html,
e0a681902f4f331582670e535a7d1eb3d6eff18d3fbed3ffd2433f898219576f,nibiru,Talos,11/17/2020,https://blog.talosintelligence.com/2020/11/Nibiru-ransomware.html,
8edfc15862e3a9b7824fcb4b55c4fefdb4b28b66e3689a6f854e05aef5206dbb,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
833a896b9236164472fa3ba30e63446b474f9f204fee06ac297877246b674871 ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
88c168cd261dabea1b7223e8c05042be7e0505dedf6fd5effea90ae42e127968 ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
e99c9190cfdc6ad1e45efc6b993078f3122857607f1fede91757a04064f71ad7 ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
c77e5533285871b888257e32653b33acf7e6a7b06d200d02995ae365dfa0a26f ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
a36a7e247ea5920514b4d918a6dcdcc7c7f84f0c657b2297a1a0eba3558e24c2 ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
e0fa30565977fb3b97102eef8d28f86cdcd6685aa0d20eee4baaa72216fa562b ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
3689c56b854a99133818618dc97465d9303b3a4009a3c890f7afdfacadd0e1af ,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
40273d18abc0d623a1798766e0d388f2f46bfa7ad535cad46098a5262382fa13,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
1e34709734b401413cc38818c1d7e34126fdc01a9bc47a1607e1371dd8d1385b,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
389518ac65595ad9138b5dd0185aae851d979d4705d74f191492f002e63438c5,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
916654e2ee43d2ee43f0d5e9d41f8527aaf239684f91f9b92ac5c1937cd45c91,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
098d190bdfe85b9c366f8ead0fd2c4e469c54ad2d484f19647f0bba8e5d84fe7,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
e893b4f6b6f3ab977c96ab5e2c6115969cbe46a143531bfc9920d1b9972ebc12,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
eab9136da8cc5c1a8a9fc528d64ef1ce11e385def98957712887785178e202a3,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
04c46c55336ac40d567ef0aac98ff8424872b584ea169c1a098ced833dd9bab4,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
2cff5e7d4405bf09f423db1d7a8e535a6be2f68cc4ce4a5817ae01bee09f088a,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
4aa2dc282c56e397b501d84cfd6c582cc256c42e8b6722b45a592cf2008a6495,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
05d4da2cb9f6d5d44c399f42a81bb393b2ff6669d64ea773b58d2daf4df10d00,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
5b627647df675d746f63280cf10a221abfe0a93bab88a96e45b4734beb05c021,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
11c266c1b0f0428585d40fc95d1a7d3eedb3d0f304cf7ebc692c4487e18c9afb,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
26c70fa62e1d092ad1855900cd0db4e224b11e84fdf14105ade5e2b2a3dc1b62,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
37f3f6cdb0a35b4cea75b7cf2dae613c71370e00acdb2cebfc7d95fe33eb97a9,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
87ce3a13a58ae8007b002ac81f43dc364c1b93b0d3c2a19d46a4480caca9ae29,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
88f5c94ad66e75a66795875bacafb3cbbe87d1533ae3ddb41575b9711965c75b,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
844d60691d843de53d42b73d635314d50c4ba4d3b2aa2b93465ac0336e4c0588,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
931f57262214890f3eff9add25fb5dc2521185e4567c722637f173343b02b9fb,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
2263031c15809b49e7d8161e147a4844722f6f576d276b2be38a0c794417dd2a,crat,Talos,11/12/2020,https://blog.talosintelligence.com/2020/11/crat-and-plugins.html,
e72b656b15dca5b2dde4784bb113ca7c9768eeb731264fe10d057fc7909ef9c4 ,xmrig,Talos,10/13/2020,https://blog.talosintelligence.com/2020/10/lemon-duck-brings-cryptocurrency-miners.html,
9e0c65e28bf2539966364468a5fba8bf8bbcbc76b84aa37348b3bad19047c73a ,xmrig,Talos,10/13/2020,https://blog.talosintelligence.com/2020/10/lemon-duck-brings-cryptocurrency-miners.html,
866397c8db26190c5a346bd863d9beb81e53d96011af9a3be6eeb713bbb57287,lodarat,Talos,11/29/2020,https://blog.talosintelligence.com/2020/09/lodarat-update-alive-and-well.html,
cfb12ee4004cea2a396e1cecd7105760b17a73a67a95156d675cfec76fc37ba2,lodarat,Talos,11/29/2020,https://blog.talosintelligence.com/2020/09/lodarat-update-alive-and-well.html,
70526973e70acef4a71f474b0e321b9e600a327522903ee6bfac4e6f07935f7f,lodarat,Talos,11/29/2020,https://blog.talosintelligence.com/2020/09/lodarat-update-alive-and-well.html,
f169680d8f24694e2d99c9df31988511e212e088f4dc2854ef059915019e8348,lodarat,Talos,11/29/2020,https://blog.talosintelligence.com/2020/09/lodarat-update-alive-and-well.html,
2d317bcccea4739b2deefcc3b14cf5eafe147162f62c5ff1288db3635b5c3f10,lodarat,Talos,11/29/2020,https://blog.talosintelligence.com/2020/09/lodarat-update-alive-and-well.html,
601a1269ca0d274e518848c35a2399115000f099df149673b9dbc3cd77928d40,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
58d210b47abba83c54951f3c08a91d8091beae300c412316089b5506bd330adc,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
ae078c49adba413a10a38a7dcfc20359808bc2724453f6df03a517b622cbca0e,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
9a5c109426480c7283f6f659cb863be81bd46301548d2754baf8b38e9e88828d,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
d363dc2aafdf0d9366b5848fc780edfa6888418750e2a61148436908ea3f5433,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
8ca679d542904a89d677cb3fd7db309364f2214f6dc5e89099081835bec4e440,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
fe0a5d851a9dd2ba7d1b0818f59363f752fc7343bdfc306969280ade54b2f017,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
7f78ddc27b22559df5c50fd1e5d0957369aadd1557a239aaf4643d51d54c4f94,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
0d6ca238faf7911912b84086f7bdad3cd6a54db53677a69722de65982a43ee09,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
c08f291510cd4eccaacff5e04f0eca55b97d15c60b72b204eae1fc0c8d652f48,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
f6eddbabc1d6b05d2bc27077bcb55ff640c5cf8b09a18fc51ed160a851f8be58,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
8b7b40c0f59bbe4c76521b32cc4e344033c5730ccb9de28cfba966d8c26ca3ef,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
a7ad84e8f5deb1d2e32dd84f3294404a5f7f739215bdd90d7d37d74ee8a05409,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
76110b87e46eb61f492d680a2b34662040bb9c25c947a599536cdaf5170fe581,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
ecd4c12ef01028c3f544c0f7c871c6d6f256997f1b7be4c8fdbb0f8572012444,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
b0500636927b2ddb1e26a21fbf19a8c1fc47a260062976ddbef60fd47c21dc6e,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
ea2174993892789f0c1081152c31b3b3fef79c6a5016840ea72321229c7fe128,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
9e86d18d5761493e11fe95d166c433331d00e4f1bf3f3b23a07b95d449987b78,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
923201672a41f93fb43dae22f30f7d2d170c0b80e534c592e796bd8ad95654ea,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
1df6e9705e9ffb3d2c4f1d9ca49f1e27c4bcac13dba75eac9c41c3785a8ca4b1,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
7c71fb85b94fb4ff06bbaf81d388d97f6e828428ee9f638525d4f6e488e71190,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
994d20fee2bd05e67c688e101f747a5d17b0352a838af818ad357c8c7a34a766,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
d3dc9cdb106902471ee95016440b855806e8e5dd0f313864e46126fd3ecfe4fe,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
4ec815b28fe30f61a282c1943885fa81c6e0e98413f5e7f3f89ec6810f3b62a3 ,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
e0a181318eb881d481d2e4830289ed128006269ace890139f054cf050351500a,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
6935e6a303d3dff35079ae3ec78fd85b7bd4ff3ee2458b82cbfa548d7972c6d7 ,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
a02b532cc9dc257009d7f49382746d9d0bce331a665f4a4c12ae6fc2917df745,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
a303bc8d4011183780344329445bc6dfbb8417f534f304c956e4f86468d620d5 ,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
0970037be8f90c3b2b718858a032e77916969113823895e268c7693dddba1181 ,prometei,Talos,7/22/2020,https://blog.talosintelligence.com/2020/07/prometei-botnet-and-its-quest-for-monero.html,
